Id,Total,English,Spanish or Spanish Creole,Spanish or Spanish Creole LEP,"French (incl. Patois, Cajun)","French (incl. Patois, Cajun) LEP",French Creole,French Creole LEP,Italian,Italian LEP,Portuguese or Portuguese Creole,Portuguese or Portuguese Creole LEP,German,German LEP,Yiddish,Yiddish LEP,Other West Germanic languages,Other West Germanic languages LEP,Scandinavian languages,Scandinavian languages LEP,Greek,Greek LEP,Russian,Russian LEP,Polish,Polish LEP,Serbo-Croatian,Serbo-Croatian LEP,Other Slavic languages,Other Slavic languages LEP,Armenian,Armenian LEP,Persian,Persian LEP,Gujarati,Gujarati LEP,Hindi,Hindi LEP,Urdu,Urdu LEP,Other Indic languages,Other Indic languages LEP,Other Indo-European languages,Other Indo-European languages LEP,Chinese,Chinese LEP,Japanese,Japanese LEP,Korean,Korean LEP,"Mon-Khmer, Cambodian","Mon-Khmer, Cambodian LEP",Hmong,Hmong LEP,Thai,Thai LEP,Laotian,Laotian LEP,Vietnamese,Vietnamese LEP,Other Asian languages,Other Asian languages LEP,Tagalog,Tagalog LEP,Other Pacific Island languages,Other Pacific Island languages LEP,Navajo,Navajo LEP,Other Native North American languages,Other Native North American languages LEP,Hungarian,Hungarian LEP,Arabic,Arabic LEP,Hebrew,Hebrew LEP,African languages,African languages LEP,Other and unspecified languages,Other and unspecified languages LEP,county
1400000US36081021200,2134,672,1116,781,7,0,10,5,9,9,0,0,17,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,70,36,116,90,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,23,0,0,5,0,0,0, Queens County
1400000US36081021400,5962,1507,2184,1468,21,0,35,13,26,0,0,0,0,0,0,0,0,0,0,0,21,21,141,126,20,0,0,0,0,0,0,0,0,0,0,0,220,64,746,253,557,275,44,44,129,72,0,0,45,0,0,0,0,0,0,0,0,0,41,41,37,0,143,25,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0, Queens County
1400000US36081021600,4131,1791,1370,522,29,0,0,0,8,0,0,0,30,0,0,0,0,0,0,0,0,0,128,90,9,0,0,0,0,0,0,0,77,47,0,0,20,0,94,52,111,51,78,52,109,57,11,0,39,9,0,0,0,0,0,0,0,0,0,0,24,0,18,0,72,47,0,0,0,0,8,0,48,7,57,28,0,0,0,0, Queens County
1400000US36081021900,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081022001,5604,2493,1444,330,87,0,0,0,16,0,0,0,21,0,0,0,0,0,0,0,0,0,396,243,49,13,0,0,0,0,0,0,0,0,89,0,15,0,123,0,290,155,0,0,424,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,75,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0, Queens County
1400000US36081022002,6024,2096,1417,721,114,0,12,0,8,0,34,0,16,0,11,0,0,0,0,0,100,70,832,498,50,15,15,0,44,44,0,0,45,23,0,0,62,46,37,0,237,116,64,20,312,157,0,0,61,61,0,0,0,0,0,0,0,0,12,0,0,0,181,47,0,0,0,0,0,0,0,0,110,70,37,0,104,0,13,13, Queens County
1400000US36081022900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081023000,2263,365,911,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,104,29,80,6,16,4,0,0,0,0,0,0,0,0,0,0,7,7,92,78,491,286,58,45,100,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081023200,5293,1745,1223,588,53,0,50,15,8,8,39,39,11,6,14,0,0,0,0,0,29,7,234,189,110,74,6,6,0,0,0,0,186,46,0,0,7,0,106,0,493,228,0,0,371,245,7,7,104,104,0,0,0,0,0,0,0,0,0,0,0,0,210,57,8,8,0,0,0,0,16,8,212,129,0,0,51,20,0,0, Queens County
1400000US36081023500,8308,1219,4306,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,129,93,16,0,70,57,0,0,0,0,0,0,250,95,9,9,899,557,0,0,135,105,0,0,67,47,0,0,0,0,0,0,0,0,0,0,806,533,307,117,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0, Queens County
1400000US36081023600,2542,657,813,528,15,15,72,11,0,0,0,0,5,0,0,0,0,0,0,0,24,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,713,435,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,28,18,0,0,0,0,0,0,0,0,76,51,0,0,0,0,8,0, Queens County
1400000US36081023800,4436,1433,1603,1153,31,31,0,0,0,0,0,0,7,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,29,29,1160,792,0,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0, Queens County
1400000US36081024000,5270,2009,2406,1902,97,79,82,22,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,5,0,0,16,8,0,0,0,0,32,16,0,0,41,9,0,0,493,374,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081024300,5756,1016,2144,1423,122,52,0,0,54,45,0,0,31,10,0,0,0,0,0,0,259,66,47,0,60,47,0,0,9,0,30,0,0,0,0,0,31,0,0,0,248,92,109,34,1009,733,30,18,69,52,0,0,0,0,64,12,0,0,0,0,0,0,149,65,91,20,0,0,0,0,0,0,184,71,0,0,0,0,0,0, Queens County
1400000US36081024500,5820,1787,2212,1134,13,0,13,0,13,0,0,0,0,0,0,0,13,13,0,0,0,0,185,80,194,83,43,19,27,0,0,0,2,0,0,0,136,54,0,0,161,33,85,12,630,447,10,0,186,110,0,0,0,0,0,0,0,0,0,0,0,0,80,28,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081024600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081024700,1463,237,584,348,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,21,6,0,0,14,4,0,0,4,4,5,5,0,0,78,55,17,7,6,0,49,0,21,21,100,53,0,0,105,49,9,9,0,0,10,5,0,0,36,9,20,11,74,27,27,20,0,0,0,0,0,0,27,0,0,0,0,0,0,0, Queens County
1400000US36081024900,4772,1362,1039,455,0,0,7,7,11,0,2,0,5,0,0,0,0,0,0,0,45,7,0,0,52,32,0,0,12,12,7,0,7,7,0,0,0,0,0,0,228,127,8,0,548,294,62,44,444,280,0,0,0,0,26,26,0,0,0,0,240,133,614,243,0,0,0,0,0,0,0,0,37,0,16,0,0,0,0,0, Queens County
1400000US36081025100,5730,1438,2058,1072,0,0,0,0,115,44,41,15,22,12,0,0,0,0,0,0,59,0,0,0,13,0,0,0,14,0,0,0,75,0,0,0,201,100,0,0,269,159,14,0,392,295,119,80,56,42,0,0,0,0,28,13,0,0,0,0,73,43,487,46,212,121,0,0,0,0,0,0,44,16,0,0,0,0,0,0, Queens County
1400000US36081025301,3896,1266,1048,699,33,15,0,0,17,8,29,29,8,0,0,0,0,0,0,0,9,0,0,0,41,23,51,35,0,0,51,51,0,0,30,7,74,38,0,0,243,189,96,64,173,88,30,15,178,116,0,0,0,0,7,7,0,0,22,11,195,157,155,20,57,41,0,0,0,0,37,29,46,21,0,0,0,0,0,0, Queens County
1400000US36081025302,2781,558,1361,877,0,0,0,0,0,0,9,9,6,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,39,21,8,8,8,0,193,130,47,26,106,0,17,9,161,106,0,0,0,0,0,0,0,0,0,0,117,73,9,0,0,0,0,0,81,0,7,0,0,0,28,0,0,0,0,0, Queens County
1400000US36081025400,8425,6118,1383,630,18,0,49,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,296,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,349,43,0,0, Queens County
1400000US36081025500,1341,482,321,168,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,18,0,0,0,4,0,17,5,0,0,0,0,0,0,0,0,100,0,10,10,127,32,38,33,77,44,25,16,53,43,0,0,0,0,6,6,0,0,0,0,5,0,31,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0, Queens County
1400000US36081025700,1267,377,337,211,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,9,21,11,5,5,30,24,0,0,0,0,0,0,60,50,0,0,131,86,21,10,93,47,0,0,18,11,0,0,0,0,10,10,0,0,0,0,34,16,40,13,10,10,0,0,0,0,0,0,43,36,0,0,0,0,17,0, Queens County
1400000US36081025800,1944,1580,205,91,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,55,0,0,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0, Queens County
1400000US36081025900,3170,591,1237,758,22,16,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,13,6,0,0,42,18,63,63,685,428,0,0,81,58,17,0,153,133,0,0,0,0,46,30,0,0,0,0,38,20,138,20,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0, Queens County
1400000US36081026000,2562,1823,579,214,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081026100,6335,1415,2260,1420,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,78,15,10,889,454,81,21,515,298,0,0,80,31,0,0,0,0,80,49,0,0,71,71,292,163,266,100,0,0,0,0,0,0,0,0,9,9,75,0,26,0,0,0, Queens County
1400000US36081026200,1144,987,110,48,0,0,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081026300,6571,785,2065,1302,0,0,0,0,15,0,32,14,15,0,0,0,0,0,0,0,0,0,0,0,30,0,31,0,0,0,83,26,0,0,0,0,127,120,0,0,1011,593,0,0,1044,550,102,72,202,156,0,0,0,0,0,0,0,0,31,0,247,142,665,298,73,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13, Queens County
1400000US36081026400,2212,1553,424,215,0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,20,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,141,41,4,4, Queens County
1400000US36081026500,3878,440,808,554,9,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,15,15,8,0,0,0,0,0,0,0,0,0,82,47,158,74,26,26,969,481,25,16,504,395,0,0,254,187,0,0,0,0,119,72,0,0,10,10,244,194,106,18,21,21,0,0,0,0,45,15,0,0,0,0,0,0,0,0, Queens County
1400000US36081026600,1861,1651,107,31,7,0,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081026700,6043,803,3126,2310,15,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,0,29,19,288,134,44,44,598,380,9,0,229,176,40,16,162,70,0,0,0,0,60,60,0,0,0,0,244,217,314,87,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081026901,4833,554,2457,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,7,7,0,0,579,473,0,0,332,310,68,42,132,84,0,0,0,0,48,27,0,0,0,0,55,37,494,288,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081026902,4189,309,1498,793,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,15,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,494,286,0,0,895,476,0,0,215,122,0,0,0,0,233,125,0,0,0,0,130,85,369,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081027000,1865,1387,316,141,0,0,77,16,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,17,0,0, Queens County
1400000US36081027100,7907,1049,3176,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,112,112,0,0,0,0,101,101,16,0,0,0,34,14,176,127,0,0,594,318,0,0,1102,784,32,32,24,24,0,0,0,0,62,62,0,0,0,0,64,64,920,376,370,217,0,0,36,36,0,0,17,17,0,0,0,0,0,0, Queens County
1400000US36081027200,2266,2009,59,20,48,27,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,102,35,0,0, Queens County
1400000US36081027300,7491,776,5933,3086,0,0,28,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,89,67,0,0,0,0,0,0,0,0,18,0,72,56,68,0,156,88,0,0,208,100,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,59,31,0,0,0,0,0,0, Queens County
1400000US36081027400,1676,1321,280,90,5,0,26,26,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0, Queens County
1400000US36081027500,6962,645,5380,3272,0,0,0,0,126,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,62,19,0,0,118,40,0,0,371,297,0,0,0,0,0,0,0,0,0,0,0,0,108,93,63,51,17,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,41,0, Queens County
1400000US36081027600,1112,1003,97,56,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081027700,7075,913,4744,3160,0,0,0,0,0,0,15,15,0,0,0,0,0,0,38,0,63,0,114,69,95,31,0,0,0,0,0,0,0,0,45,45,38,14,131,99,265,90,0,0,369,158,0,0,0,0,0,0,0,0,26,6,0,0,0,0,19,0,0,0,130,36,0,0,44,44,0,0,26,26,0,0,0,0,0,0, Queens County
1400000US36081027800,2213,1984,173,60,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,4,0,0,0, Queens County
1400000US36081027900,5887,931,3739,2073,83,16,14,14,0,0,174,68,32,17,0,0,0,0,0,0,15,0,29,14,0,0,0,0,0,0,0,0,0,0,16,16,107,59,26,17,218,52,0,0,197,112,17,17,19,19,0,0,0,0,0,0,0,0,0,0,55,0,68,56,0,0,0,0,0,0,0,0,15,0,83,83,0,0,49,49, Queens County
1400000US36081028000,1702,1279,169,86,46,6,111,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0, Queens County
1400000US36081028100,4283,999,2645,1517,80,0,0,0,57,38,0,0,14,0,0,0,0,0,41,0,0,0,202,202,12,0,14,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,42,21,32,14,14,0,0,0,0,0,0,0,0,0,0,0,14,14,81,68,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0, Queens County
1400000US36081028200,1615,1383,71,41,35,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,75,35,0,0, Queens County
1400000US36081028300,7120,1232,4096,2303,13,0,0,0,0,0,140,75,25,0,0,0,0,0,0,0,11,11,99,17,12,12,0,0,0,0,0,0,0,0,33,17,209,62,0,0,581,313,0,0,205,205,17,17,19,19,0,0,0,0,63,43,0,0,0,0,41,41,152,53,0,0,0,0,0,0,0,0,121,87,0,0,0,0,51,0, Queens County
1400000US36081028400,3998,3529,236,92,46,0,118,49,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,21,21,0,0, Queens County
1400000US36081028500,4895,1899,2169,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,226,59,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,159,76,0,0,120,61,14,14,228,228,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0, Queens County
1400000US36081028700,5989,1941,2014,1033,25,11,0,0,30,30,0,0,27,0,0,0,74,0,0,0,0,0,90,22,61,36,87,0,0,0,0,0,0,0,29,14,103,39,169,95,397,77,27,27,133,95,101,0,0,0,0,0,0,0,154,144,0,0,42,27,84,0,191,39,0,0,0,0,0,0,0,0,118,66,0,0,13,0,79,44, Queens County
1400000US36081028800,4411,3556,352,152,0,0,218,134,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,32,26,7,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,22,0,0, Queens County
1400000US36081028900,5272,1028,1663,900,0,0,61,0,0,0,62,62,0,0,0,0,0,0,0,0,43,43,35,11,51,16,75,0,108,85,0,0,0,0,93,42,15,0,304,51,907,632,10,10,368,238,48,31,161,71,0,0,0,0,0,0,0,0,0,0,86,71,144,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0, Queens County
1400000US36081029100,6208,987,1674,912,37,0,7,7,0,0,7,7,14,0,0,0,0,0,14,0,36,7,118,58,78,39,29,0,0,0,0,0,0,0,107,46,237,161,0,0,1649,963,49,0,621,455,0,0,146,79,0,0,0,0,0,0,7,7,34,34,284,198,14,7,21,21,0,0,0,0,0,0,18,0,0,0,13,0,7,0, Queens County
1400000US36081029300,1189,100,91,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,5,5,0,0,0,0,0,0,0,0,0,0,46,28,22,6,550,252,0,0,194,130,0,0,17,8,0,0,0,0,0,0,0,0,0,0,76,65,27,4,7,4,0,0,0,0,0,0,17,8,3,0,0,0,0,0, Queens County
1400000US36081029400,6100,5574,236,36,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,230,69,0,0, Queens County
1400000US36081029500,3605,1285,888,448,0,0,0,0,56,37,71,0,8,8,0,0,0,0,0,0,32,0,41,0,34,0,88,45,22,7,0,0,0,0,0,0,47,0,83,50,130,68,28,28,225,132,26,8,9,9,0,0,0,0,8,8,0,0,44,35,192,112,227,71,0,0,0,0,0,0,61,29,0,0,0,0,0,0,0,0, Queens County
1400000US36081029700,1981,395,586,282,25,11,0,0,10,0,62,11,4,0,0,0,0,0,0,0,189,49,0,0,16,0,40,4,10,0,0,0,0,0,0,0,31,0,36,10,57,35,5,0,197,152,0,0,10,0,0,0,0,0,0,0,0,0,36,16,10,5,115,7,0,0,0,0,0,0,0,0,147,89,0,0,0,0,0,0, Queens County
1400000US36081029900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081030600,3900,3215,248,157,98,8,74,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,251,81,0,0, Queens County
1400000US36081030902,7465,1206,2432,1281,141,29,17,0,16,0,90,76,0,0,0,0,0,0,0,0,346,116,13,0,60,0,0,0,0,0,0,0,44,44,0,0,430,225,16,16,1500,610,102,73,640,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,323,48,0,0,0,0,0,0, Queens County
1400000US36081030903,6230,765,2657,1305,44,8,0,0,70,0,26,26,0,0,0,0,0,0,0,0,146,31,0,0,7,0,47,14,0,0,0,0,0,0,27,0,49,0,162,58,1300,710,40,26,546,340,0,0,49,15,0,0,0,0,18,18,0,0,0,0,111,35,15,0,0,0,0,0,0,0,0,0,130,38,0,0,8,8,13,0, Queens County
1400000US36081030904,3672,493,1692,898,0,0,0,0,26,11,85,45,0,0,0,0,0,0,0,0,128,63,18,0,0,0,25,0,0,0,0,0,0,0,0,0,169,64,65,20,469,99,8,0,181,105,0,0,69,69,0,0,0,0,0,0,0,0,31,31,58,49,3,0,0,0,0,0,0,0,0,0,143,6,0,0,9,0,0,0, Queens County
1400000US36081031700,5962,2255,998,362,0,0,0,0,201,50,80,0,42,0,0,0,0,0,0,0,1290,193,28,15,121,44,154,98,0,0,0,0,11,0,0,0,0,0,52,23,0,0,140,104,165,106,41,13,203,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,157,42,0,0,0,0,0,0, Queens County
1400000US36081032000,4819,3989,336,180,12,0,102,86,0,0,0,0,13,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,0,0,135,79,0,0, Queens County
1400000US36081032700,3879,732,2170,1357,56,26,0,0,0,0,31,22,0,0,0,0,17,0,0,0,36,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,122,59,38,38,389,229,0,0,149,111,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,48,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0, Queens County
1400000US36081032800,2269,2006,99,21,15,10,93,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0, Queens County
1400000US36081032900,3925,661,2047,879,0,0,8,8,12,0,7,0,0,0,0,0,0,0,0,0,100,46,16,16,0,0,22,22,0,0,0,0,0,0,0,0,22,0,245,26,563,283,0,0,65,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,133,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081033000,6598,5866,204,21,10,0,177,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,131,0,0, Queens County
1400000US36081033100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Queens County
1400000US36081033401,3276,2839,281,30,16,0,58,29,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0, Queens County
1400000US36081033402,12445,11285,110,0,22,0,639,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,342,0,0, Queens County
1400000US36081033700,3299,388,2296,1287,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,18,0,0,339,117,0,0,150,131,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0, Queens County
